,id,sensor_name,status,time
46161,839,Sensor3ee283,1, 2022-05-19  13:00:37 
46237,839,Sensor3ee283,1, 2022-05-19  13:00:48 
46313,839,Sensor3ee283,1, 2022-05-19  13:00:58 
46389,839,Sensor3ee283,1, 2022-05-19  13:01:08 
46462,839,Sensor3ee283,1, 2022-05-19  13:01:19 
46535,839,Sensor3ee283,1, 2022-05-19  13:01:29 
46610,839,Sensor3ee283,1, 2022-05-19  13:01:40 
46688,839,Sensor3ee283,1, 2022-05-19  13:01:50 
46767,839,Sensor3ee283,1, 2022-05-19  13:02:01 
46843,839,Sensor3ee283,1, 2022-05-19  13:02:11 
46919,839,Sensor3ee283,1, 2022-05-19  13:02:21 
46994,839,Sensor3ee283,1, 2022-05-19  13:02:32 
47069,839,Sensor3ee283,1, 2022-05-19  13:02:42 
47741,839,Sensor3ee283,1, 2022-05-19  13:04:16 
47815,839,Sensor3ee283,1, 2022-05-19  13:04:27 
47887,839,Sensor3ee283,1, 2022-05-19  13:04:37 
47958,839,Sensor3ee283,1, 2022-05-19  13:04:47 
48028,839,Sensor3ee283,1, 2022-05-19  13:04:58 
48098,839,Sensor3ee283,1, 2022-05-19  13:05:08 
48168,839,Sensor3ee283,1, 2022-05-19  13:05:19 
48238,839,Sensor3ee283,1, 2022-05-19  13:05:29 
48310,839,Sensor3ee283,1, 2022-05-19  13:05:40 
48383,839,Sensor3ee283,1, 2022-05-19  13:05:50 
48457,839,Sensor3ee283,1, 2022-05-19  13:06:01 
49214,839,Sensor3ee283,1, 2022-05-19  13:07:45 
49292,839,Sensor3ee283,1, 2022-05-19  13:07:55 
49371,839,Sensor3ee283,1, 2022-05-19  13:08:06 
49451,839,Sensor3ee283,1, 2022-05-19  13:08:16 
49531,839,Sensor3ee283,1, 2022-05-19  13:08:27 
49608,839,Sensor3ee283,1, 2022-05-19  13:08:37 
49684,839,Sensor3ee283,1, 2022-05-19  13:08:47 
49761,839,Sensor3ee283,1, 2022-05-19  13:08:58 
49839,839,Sensor3ee283,1, 2022-05-19  13:09:08 
53080,839,Sensor3ee283,1, 2022-05-19  13:16:58 
53144,839,Sensor3ee283,1, 2022-05-19  13:17:08 
53210,839,Sensor3ee283,1, 2022-05-19  13:17:19 
56901,839,Sensor3ee283,1, 2022-05-19  13:27:25 
56964,839,Sensor3ee283,1, 2022-05-19  13:27:35 
57026,839,Sensor3ee283,1, 2022-05-19  13:27:46 
57088,839,Sensor3ee283,1, 2022-05-19  13:27:56 
57151,839,Sensor3ee283,1, 2022-05-19  13:28:07 
57215,839,Sensor3ee283,1, 2022-05-19  13:28:17 
57280,839,Sensor3ee283,1, 2022-05-19  13:28:28 
57345,839,Sensor3ee283,1, 2022-05-19  13:28:38 
57411,839,Sensor3ee283,1, 2022-05-19  13:28:48 
57476,839,Sensor3ee283,1, 2022-05-19  13:28:59 
57541,839,Sensor3ee283,1, 2022-05-19  13:29:09 
57608,839,Sensor3ee283,1, 2022-05-19  13:29:20 
57673,839,Sensor3ee283,1, 2022-05-19  13:29:30 
57739,839,Sensor3ee283,1, 2022-05-19  13:29:41 
57804,839,Sensor3ee283,1, 2022-05-19  13:29:51 
57868,839,Sensor3ee283,1, 2022-05-19  13:30:01 
57932,839,Sensor3ee283,1, 2022-05-19  13:30:12 
57996,839,Sensor3ee283,1, 2022-05-19  13:30:22 
58060,839,Sensor3ee283,1, 2022-05-19  13:30:33 
58124,839,Sensor3ee283,1, 2022-05-19  13:30:43 
58188,839,Sensor3ee283,1, 2022-05-19  13:30:54 
58252,839,Sensor3ee283,1, 2022-05-19  13:31:04 
58316,839,Sensor3ee283,1, 2022-05-19  13:31:14 
58378,839,Sensor3ee283,1, 2022-05-19  13:31:25 
58441,839,Sensor3ee283,1, 2022-05-19  13:31:35 
58504,839,Sensor3ee283,1, 2022-05-19  13:31:46 
58569,839,Sensor3ee283,1, 2022-05-19  13:31:56 
58634,839,Sensor3ee283,1, 2022-05-19  13:32:07 
58701,839,Sensor3ee283,1, 2022-05-19  13:32:17 
58767,839,Sensor3ee283,1, 2022-05-19  13:32:27 
58832,839,Sensor3ee283,1, 2022-05-19  13:32:38 
58898,839,Sensor3ee283,1, 2022-05-19  13:32:48 
58963,839,Sensor3ee283,1, 2022-05-19  13:32:59 
59027,839,Sensor3ee283,1, 2022-05-19  13:33:09 
59093,839,Sensor3ee283,1, 2022-05-19  13:33:20 
59157,839,Sensor3ee283,1, 2022-05-19  13:33:30 
59220,839,Sensor3ee283,1, 2022-05-19  13:33:40 
59283,839,Sensor3ee283,1, 2022-05-19  13:33:51 
59345,839,Sensor3ee283,1, 2022-05-19  13:34:01 
59406,839,Sensor3ee283,1, 2022-05-19  13:34:12 
59468,839,Sensor3ee283,1, 2022-05-19  13:34:22 
59530,839,Sensor3ee283,1, 2022-05-19  13:34:33 
59592,839,Sensor3ee283,1, 2022-05-19  13:34:43 
59653,839,Sensor3ee283,1, 2022-05-19  13:34:53 
59713,839,Sensor3ee283,1, 2022-05-19  13:35:04 
59772,839,Sensor3ee283,1, 2022-05-19  13:35:14 
59831,839,Sensor3ee283,1, 2022-05-19  13:35:25 
59890,839,Sensor3ee283,1, 2022-05-19  13:35:35 
59950,839,Sensor3ee283,1, 2022-05-19  13:35:46 
60011,839,Sensor3ee283,1, 2022-05-19  13:35:56 
60072,839,Sensor3ee283,1, 2022-05-19  13:36:06 
60133,839,Sensor3ee283,1, 2022-05-19  13:36:17 
60195,839,Sensor3ee283,1, 2022-05-19  13:36:27 
60258,839,Sensor3ee283,1, 2022-05-19  13:36:38 
60321,839,Sensor3ee283,1, 2022-05-19  13:36:48 
60382,839,Sensor3ee283,1, 2022-05-19  13:36:59 
60442,839,Sensor3ee283,1, 2022-05-19  13:37:09 
60504,839,Sensor3ee283,1, 2022-05-19  13:37:19 
60567,839,Sensor3ee283,1, 2022-05-19  13:37:30 
60630,839,Sensor3ee283,1, 2022-05-19  13:37:40 
60693,839,Sensor3ee283,1, 2022-05-19  13:37:51 
60753,839,Sensor3ee283,1, 2022-05-19  13:38:01 
60812,839,Sensor3ee283,1, 2022-05-19  13:38:12 
60870,839,Sensor3ee283,1, 2022-05-19  13:38:22 
60930,839,Sensor3ee283,1, 2022-05-19  13:38:32 
60989,839,Sensor3ee283,1, 2022-05-19  13:38:43 
61048,839,Sensor3ee283,1, 2022-05-19  13:38:53 
61107,839,Sensor3ee283,1, 2022-05-19  13:39:04 
61166,839,Sensor3ee283,1, 2022-05-19  13:39:14 
61222,839,Sensor3ee283,1, 2022-05-19  13:39:25 
61278,839,Sensor3ee283,1, 2022-05-19  13:39:35 
61333,839,Sensor3ee283,1, 2022-05-19  13:39:45 
61390,839,Sensor3ee283,1, 2022-05-19  13:39:56 
61447,839,Sensor3ee283,1, 2022-05-19  13:40:06 
61504,839,Sensor3ee283,1, 2022-05-19  13:40:17 
61561,839,Sensor3ee283,1, 2022-05-19  13:40:27 
61619,839,Sensor3ee283,1, 2022-05-19  13:40:38 
61679,839,Sensor3ee283,1, 2022-05-19  13:40:48 
61739,839,Sensor3ee283,1, 2022-05-19  13:40:59 
61799,839,Sensor3ee283,1, 2022-05-19  13:41:09 
61857,839,Sensor3ee283,1, 2022-05-19  13:41:20 
61914,839,Sensor3ee283,1, 2022-05-19  13:41:30 
61972,839,Sensor3ee283,1, 2022-05-19  13:41:40 
62028,839,Sensor3ee283,1, 2022-05-19  13:41:51 
62083,839,Sensor3ee283,1, 2022-05-19  13:42:01 
62137,839,Sensor3ee283,1, 2022-05-19  13:42:12 
62189,839,Sensor3ee283,1, 2022-05-19  13:42:22 
62242,839,Sensor3ee283,1, 2022-05-19  13:42:32 
62296,839,Sensor3ee283,1, 2022-05-19  13:42:43 
62349,839,Sensor3ee283,1, 2022-05-19  13:42:53 
62402,839,Sensor3ee283,1, 2022-05-19  13:43:04 
62453,839,Sensor3ee283,1, 2022-05-19  13:43:14 
62507,839,Sensor3ee283,1, 2022-05-19  13:43:25 
62560,839,Sensor3ee283,1, 2022-05-19  13:43:35 
62612,839,Sensor3ee283,1, 2022-05-19  13:43:45 
62666,839,Sensor3ee283,1, 2022-05-19  13:43:56 
62720,839,Sensor3ee283,1, 2022-05-19  13:44:06 
62774,839,Sensor3ee283,1, 2022-05-19  13:44:17 
62829,839,Sensor3ee283,1, 2022-05-19  13:44:27 
62885,839,Sensor3ee283,1, 2022-05-19  13:44:38 
62941,839,Sensor3ee283,1, 2022-05-19  13:44:48 
62996,839,Sensor3ee283,1, 2022-05-19  13:44:58 
63051,839,Sensor3ee283,1, 2022-05-19  13:45:09 
63105,839,Sensor3ee283,1, 2022-05-19  13:45:19 
63158,839,Sensor3ee283,1, 2022-05-19  13:45:30 
63210,839,Sensor3ee283,1, 2022-05-19  13:45:40 
63262,839,Sensor3ee283,1, 2022-05-19  13:45:51 
63314,839,Sensor3ee283,1, 2022-05-19  13:46:01 
63366,839,Sensor3ee283,1, 2022-05-19  13:46:11 
63417,839,Sensor3ee283,1, 2022-05-19  13:46:22 
63469,839,Sensor3ee283,1, 2022-05-19  13:46:32 
63520,839,Sensor3ee283,1, 2022-05-19  13:46:43 
63573,839,Sensor3ee283,1, 2022-05-19  13:46:53 
63628,839,Sensor3ee283,1, 2022-05-19  13:47:04 
63684,839,Sensor3ee283,1, 2022-05-19  13:47:14 
63739,839,Sensor3ee283,1, 2022-05-19  13:47:24 
63795,839,Sensor3ee283,1, 2022-05-19  13:47:35 
63851,839,Sensor3ee283,1, 2022-05-19  13:47:46 
63906,839,Sensor3ee283,1, 2022-05-19  13:47:56 
63963,839,Sensor3ee283,1, 2022-05-19  13:48:06 
64019,839,Sensor3ee283,1, 2022-05-19  13:48:17 
64073,839,Sensor3ee283,1, 2022-05-19  13:48:27 
64128,839,Sensor3ee283,1, 2022-05-19  13:48:38 
64183,839,Sensor3ee283,1, 2022-05-19  13:48:48 
64237,839,Sensor3ee283,1, 2022-05-19  13:48:59 
64290,839,Sensor3ee283,1, 2022-05-19  13:49:09 
64343,839,Sensor3ee283,1, 2022-05-19  13:49:19 
64394,839,Sensor3ee283,1, 2022-05-19  13:49:30 
64445,839,Sensor3ee283,1, 2022-05-19  13:49:40 
64496,839,Sensor3ee283,1, 2022-05-19  13:49:51 
64547,839,Sensor3ee283,1, 2022-05-19  13:50:01 
64598,839,Sensor3ee283,1, 2022-05-19  13:50:12 
64650,839,Sensor3ee283,1, 2022-05-19  13:50:22 
64702,839,Sensor3ee283,1, 2022-05-19  13:50:32 
64753,839,Sensor3ee283,1, 2022-05-19  13:50:43 
64804,839,Sensor3ee283,1, 2022-05-19  13:50:53 
64855,839,Sensor3ee283,1, 2022-05-19  13:51:04 
64905,839,Sensor3ee283,1, 2022-05-19  13:51:14 
64955,839,Sensor3ee283,1, 2022-05-19  13:51:25 
65006,839,Sensor3ee283,1, 2022-05-19  13:51:35 
65056,839,Sensor3ee283,1, 2022-05-19  13:51:46 
65109,839,Sensor3ee283,1, 2022-05-19  13:51:56 
65161,839,Sensor3ee283,1, 2022-05-19  13:52:07 
65214,839,Sensor3ee283,1, 2022-05-19  13:52:17 
65268,839,Sensor3ee283,1, 2022-05-19  13:52:28 
65323,839,Sensor3ee283,1, 2022-05-19  13:52:38 
65376,839,Sensor3ee283,1, 2022-05-19  13:52:49 
65431,839,Sensor3ee283,1, 2022-05-19  13:52:59 
65486,839,Sensor3ee283,1, 2022-05-19  13:53:09 
65541,839,Sensor3ee283,1, 2022-05-19  13:53:20 
65596,839,Sensor3ee283,1, 2022-05-19  13:53:30 
65650,839,Sensor3ee283,1, 2022-05-19  13:53:41 
65705,839,Sensor3ee283,1, 2022-05-19  13:53:51 
65761,839,Sensor3ee283,1, 2022-05-19  13:54:02 
65816,839,Sensor3ee283,1, 2022-05-19  13:54:12 
65870,839,Sensor3ee283,1, 2022-05-19  13:54:23 
65925,839,Sensor3ee283,1, 2022-05-19  13:54:33 
65980,839,Sensor3ee283,1, 2022-05-19  13:54:44 
66035,839,Sensor3ee283,1, 2022-05-19  13:54:54 
66089,839,Sensor3ee283,1, 2022-05-19  13:55:04 
66143,839,Sensor3ee283,1, 2022-05-19  13:55:15 
66198,839,Sensor3ee283,1, 2022-05-19  13:55:25 
66252,839,Sensor3ee283,1, 2022-05-19  13:55:36 
66306,839,Sensor3ee283,1, 2022-05-19  13:55:46 
66358,839,Sensor3ee283,1, 2022-05-19  13:55:57 
66409,839,Sensor3ee283,1, 2022-05-19  13:56:07 
66458,839,Sensor3ee283,1, 2022-05-19  13:56:17 
66508,839,Sensor3ee283,1, 2022-05-19  13:56:28 
66558,839,Sensor3ee283,1, 2022-05-19  13:56:38 
66608,839,Sensor3ee283,1, 2022-05-19  13:56:49 
66660,839,Sensor3ee283,1, 2022-05-19  13:56:59 
66712,839,Sensor3ee283,1, 2022-05-19  13:57:10 
66765,839,Sensor3ee283,1, 2022-05-19  13:57:20 
66816,839,Sensor3ee283,1, 2022-05-19  13:57:31 
66867,839,Sensor3ee283,1, 2022-05-19  13:57:41 
66919,839,Sensor3ee283,1, 2022-05-19  13:57:51 
66973,839,Sensor3ee283,1, 2022-05-19  13:58:02 
67027,839,Sensor3ee283,1, 2022-05-19  13:58:12 
67081,839,Sensor3ee283,1, 2022-05-19  13:58:23 
67135,839,Sensor3ee283,1, 2022-05-19  13:58:33 
67189,839,Sensor3ee283,1, 2022-05-19  13:58:44 
67245,839,Sensor3ee283,1, 2022-05-19  13:58:54 
67301,839,Sensor3ee283,1, 2022-05-19  13:59:04 
67357,839,Sensor3ee283,1, 2022-05-19  13:59:15 
67413,839,Sensor3ee283,1, 2022-05-19  13:59:25 
67469,839,Sensor3ee283,1, 2022-05-19  13:59:36 
67524,839,Sensor3ee283,1, 2022-05-19  13:59:46 
67580,839,Sensor3ee283,1, 2022-05-19  13:59:57 
67636,839,Sensor3ee283,1, 2022-05-19  14:00:07 
67692,839,Sensor3ee283,1, 2022-05-19  14:00:17 
67748,839,Sensor3ee283,1, 2022-05-19  14:00:28 
67804,839,Sensor3ee283,1, 2022-05-19  14:00:38 
67858,839,Sensor3ee283,1, 2022-05-19  14:00:49 
69629,839,Sensor3ee283,1, 2022-05-19  14:07:25 
69670,839,Sensor3ee283,1, 2022-05-19  14:07:36 
69713,839,Sensor3ee283,1, 2022-05-19  14:07:46 
69756,839,Sensor3ee283,1, 2022-05-19  14:07:57 
69799,839,Sensor3ee283,1, 2022-05-19  14:08:07 
69842,839,Sensor3ee283,1, 2022-05-19  14:08:18 
69885,839,Sensor3ee283,1, 2022-05-19  14:08:28 
69926,839,Sensor3ee283,1, 2022-05-19  14:08:38 
69966,839,Sensor3ee283,1, 2022-05-19  14:08:49 
70007,839,Sensor3ee283,1, 2022-05-19  14:08:59 
70048,839,Sensor3ee283,1, 2022-05-19  14:09:10 
70088,839,Sensor3ee283,1, 2022-05-19  14:09:20 
70127,839,Sensor3ee283,1, 2022-05-19  14:09:30 
70164,839,Sensor3ee283,1, 2022-05-19  14:09:41 
70201,839,Sensor3ee283,1, 2022-05-19  14:09:51 
70238,839,Sensor3ee283,1, 2022-05-19  14:10:02 
70277,839,Sensor3ee283,1, 2022-05-19  14:10:12 
70316,839,Sensor3ee283,1, 2022-05-19  14:10:23 
70356,839,Sensor3ee283,1, 2022-05-19  14:10:33 
70395,839,Sensor3ee283,1, 2022-05-19  14:10:43 
70433,839,Sensor3ee283,1, 2022-05-19  14:10:54 
70472,839,Sensor3ee283,1, 2022-05-19  14:11:04 
70510,839,Sensor3ee283,1, 2022-05-19  14:11:15 
70549,839,Sensor3ee283,1, 2022-05-19  14:11:25 
70588,839,Sensor3ee283,1, 2022-05-19  14:11:36 
70626,839,Sensor3ee283,1, 2022-05-19  14:11:46 
70666,839,Sensor3ee283,1, 2022-05-19  14:11:56 
70706,839,Sensor3ee283,1, 2022-05-19  14:12:07 
70747,839,Sensor3ee283,1, 2022-05-19  14:12:17 
70788,839,Sensor3ee283,1, 2022-05-19  14:12:28 
70827,839,Sensor3ee283,1, 2022-05-19  14:12:38 
70866,839,Sensor3ee283,1, 2022-05-19  14:12:49 
70905,839,Sensor3ee283,1, 2022-05-19  14:12:59 
70947,839,Sensor3ee283,1, 2022-05-19  14:13:09 
70988,839,Sensor3ee283,1, 2022-05-19  14:13:20 
71024,839,Sensor3ee283,1, 2022-05-19  14:13:30 
71059,839,Sensor3ee283,1, 2022-05-19  14:13:41 
71094,839,Sensor3ee283,1, 2022-05-19  14:13:51 
71128,839,Sensor3ee283,1, 2022-05-19  14:14:02 
71161,839,Sensor3ee283,1, 2022-05-19  14:14:12 
71193,839,Sensor3ee283,1, 2022-05-19  14:14:22 
71225,839,Sensor3ee283,1, 2022-05-19  14:14:33 
71255,839,Sensor3ee283,1, 2022-05-19  14:14:43 
71285,839,Sensor3ee283,1, 2022-05-19  14:14:54 
71315,839,Sensor3ee283,1, 2022-05-19  14:15:04 
71345,839,Sensor3ee283,1, 2022-05-19  14:15:15 
71375,839,Sensor3ee283,1, 2022-05-19  14:15:25 
71406,839,Sensor3ee283,1, 2022-05-19  14:15:35 
71438,839,Sensor3ee283,1, 2022-05-19  14:15:46 
71470,839,Sensor3ee283,1, 2022-05-19  14:15:56 
71502,839,Sensor3ee283,1, 2022-05-19  14:16:07 
71535,839,Sensor3ee283,1, 2022-05-19  14:16:17 
71568,839,Sensor3ee283,1, 2022-05-19  14:16:28 
71599,839,Sensor3ee283,1, 2022-05-19  14:16:38 
71631,839,Sensor3ee283,1, 2022-05-19  14:16:48 
71664,839,Sensor3ee283,1, 2022-05-19  14:16:59 
71696,839,Sensor3ee283,1, 2022-05-19  14:17:09 
71727,839,Sensor3ee283,1, 2022-05-19  14:17:20 
71760,839,Sensor3ee283,1, 2022-05-19  14:17:30 
71792,839,Sensor3ee283,1, 2022-05-19  14:17:41 
71825,839,Sensor3ee283,1, 2022-05-19  14:17:51 
71859,839,Sensor3ee283,1, 2022-05-19  14:18:01 
71892,839,Sensor3ee283,1, 2022-05-19  14:18:12 
71924,839,Sensor3ee283,1, 2022-05-19  14:18:22 
71957,839,Sensor3ee283,1, 2022-05-19  14:18:33 
71988,839,Sensor3ee283,1, 2022-05-19  14:18:43 
72019,839,Sensor3ee283,1, 2022-05-19  14:18:54 
72049,839,Sensor3ee283,1, 2022-05-19  14:19:04 
72079,839,Sensor3ee283,1, 2022-05-19  14:19:15 
72109,839,Sensor3ee283,1, 2022-05-19  14:19:25 
72138,839,Sensor3ee283,1, 2022-05-19  14:19:35 
72167,839,Sensor3ee283,1, 2022-05-19  14:19:46 
72195,839,Sensor3ee283,1, 2022-05-19  14:19:56 
72223,839,Sensor3ee283,1, 2022-05-19  14:20:07 
72252,839,Sensor3ee283,1, 2022-05-19  14:20:17 
72281,839,Sensor3ee283,1, 2022-05-19  14:20:27 
72310,839,Sensor3ee283,1, 2022-05-19  14:20:39 
72340,839,Sensor3ee283,1, 2022-05-19  14:20:49 
72371,839,Sensor3ee283,1, 2022-05-19  14:21:00 
72402,839,Sensor3ee283,1, 2022-05-19  14:21:10 
72432,839,Sensor3ee283,1, 2022-05-19  14:21:21 
72462,839,Sensor3ee283,1, 2022-05-19  14:21:31 
72492,839,Sensor3ee283,1, 2022-05-19  14:21:42 
72521,839,Sensor3ee283,1, 2022-05-19  14:21:52 
72550,839,Sensor3ee283,1, 2022-05-19  14:22:02 
72577,839,Sensor3ee283,1, 2022-05-19  14:22:13 
72605,839,Sensor3ee283,1, 2022-05-19  14:22:23 
72633,839,Sensor3ee283,1, 2022-05-19  14:22:34 
72661,839,Sensor3ee283,1, 2022-05-19  14:22:44 
72690,839,Sensor3ee283,1, 2022-05-19  14:22:55 
72719,839,Sensor3ee283,1, 2022-05-19  14:23:05 
72748,839,Sensor3ee283,1, 2022-05-19  14:23:15 
72777,839,Sensor3ee283,1, 2022-05-19  14:23:26 
72807,839,Sensor3ee283,1, 2022-05-19  14:23:36 
72838,839,Sensor3ee283,1, 2022-05-19  14:23:47 
72868,839,Sensor3ee283,1, 2022-05-19  14:23:57 
72897,839,Sensor3ee283,1, 2022-05-19  14:24:07 
72927,839,Sensor3ee283,1, 2022-05-19  14:24:18 
72956,839,Sensor3ee283,1, 2022-05-19  14:24:28 
72984,839,Sensor3ee283,1, 2022-05-19  14:24:39 
73012,839,Sensor3ee283,1, 2022-05-19  14:24:49 
73040,839,Sensor3ee283,1, 2022-05-19  14:25:00 
73068,839,Sensor3ee283,1, 2022-05-19  14:25:10 
73096,839,Sensor3ee283,1, 2022-05-19  14:25:20 
73124,839,Sensor3ee283,1, 2022-05-19  14:25:31 
73152,839,Sensor3ee283,1, 2022-05-19  14:25:41 
73180,839,Sensor3ee283,1, 2022-05-19  14:25:52 
73208,839,Sensor3ee283,1, 2022-05-19  14:26:02 
73236,839,Sensor3ee283,1, 2022-05-19  14:26:13 
73264,839,Sensor3ee283,1, 2022-05-19  14:26:23 
73290,839,Sensor3ee283,1, 2022-05-19  14:26:33 
73318,839,Sensor3ee283,1, 2022-05-19  14:26:44 
73345,839,Sensor3ee283,1, 2022-05-19  14:26:54 
73399,839,Sensor3ee283,1, 2022-05-19  14:27:15 
73426,839,Sensor3ee283,1, 2022-05-19  14:27:26 
73453,839,Sensor3ee283,1, 2022-05-19  14:27:36 
73480,839,Sensor3ee283,1, 2022-05-19  14:27:46 
73506,839,Sensor3ee283,1, 2022-05-19  14:27:57 
73533,839,Sensor3ee283,1, 2022-05-19  14:28:07 
73559,839,Sensor3ee283,1, 2022-05-19  14:28:18 
73586,839,Sensor3ee283,1, 2022-05-19  14:28:28 
73614,839,Sensor3ee283,1, 2022-05-19  14:28:38 
73642,839,Sensor3ee283,1, 2022-05-19  14:28:49 
73670,839,Sensor3ee283,1, 2022-05-19  14:28:59 
73698,839,Sensor3ee283,1, 2022-05-19  14:29:10 
73725,839,Sensor3ee283,1, 2022-05-19  14:29:20 
73751,839,Sensor3ee283,1, 2022-05-19  14:29:31 
73779,839,Sensor3ee283,1, 2022-05-19  14:29:41 
73807,839,Sensor3ee283,1, 2022-05-19  14:29:51 
73836,839,Sensor3ee283,1, 2022-05-19  14:30:02 
73868,839,Sensor3ee283,1, 2022-05-19  14:30:12 
73900,839,Sensor3ee283,1, 2022-05-19  14:30:23 
73931,839,Sensor3ee283,1, 2022-05-19  14:30:33 
73963,839,Sensor3ee283,1, 2022-05-19  14:30:44 
73994,839,Sensor3ee283,1, 2022-05-19  14:30:54 
74024,839,Sensor3ee283,1, 2022-05-19  14:31:04 
74053,839,Sensor3ee283,1, 2022-05-19  14:31:15 
74082,839,Sensor3ee283,1, 2022-05-19  14:31:25 
74110,839,Sensor3ee283,1, 2022-05-19  14:31:36 
74139,839,Sensor3ee283,1, 2022-05-19  14:31:46 
74168,839,Sensor3ee283,1, 2022-05-19  14:31:57 
74195,839,Sensor3ee283,1, 2022-05-19  14:32:07 
74220,839,Sensor3ee283,1, 2022-05-19  14:32:17 
74245,839,Sensor3ee283,1, 2022-05-19  14:32:28 
74268,839,Sensor3ee283,1, 2022-05-19  14:32:38 
74291,839,Sensor3ee283,1, 2022-05-19  14:32:49 
74314,839,Sensor3ee283,1, 2022-05-19  14:32:59 
74337,839,Sensor3ee283,1, 2022-05-19  14:33:09 
74360,839,Sensor3ee283,1, 2022-05-19  14:33:20 
74383,839,Sensor3ee283,1, 2022-05-19  14:33:30 
74407,839,Sensor3ee283,1, 2022-05-19  14:33:41 
74431,839,Sensor3ee283,1, 2022-05-19  14:33:51 
74456,839,Sensor3ee283,1, 2022-05-19  14:34:02 
74482,839,Sensor3ee283,1, 2022-05-19  14:34:12 
74508,839,Sensor3ee283,1, 2022-05-19  14:34:22 
74534,839,Sensor3ee283,1, 2022-05-19  14:34:33 
74560,839,Sensor3ee283,1, 2022-05-19  14:34:43 
74586,839,Sensor3ee283,1, 2022-05-19  14:34:54 
74612,839,Sensor3ee283,1, 2022-05-19  14:35:04 
74638,839,Sensor3ee283,1, 2022-05-19  14:35:14 
74664,839,Sensor3ee283,1, 2022-05-19  14:35:25 
74690,839,Sensor3ee283,1, 2022-05-19  14:35:35 
74716,839,Sensor3ee283,1, 2022-05-19  14:35:46 
74741,839,Sensor3ee283,1, 2022-05-19  14:35:56 
74767,839,Sensor3ee283,1, 2022-05-19  14:36:07 
74793,839,Sensor3ee283,1, 2022-05-19  14:36:17 
74818,839,Sensor3ee283,1, 2022-05-19  14:36:27 
74842,839,Sensor3ee283,1, 2022-05-19  14:36:38 
74866,839,Sensor3ee283,1, 2022-05-19  14:36:48 
74888,839,Sensor3ee283,1, 2022-05-19  14:36:59 
74910,839,Sensor3ee283,1, 2022-05-19  14:37:09 
74931,839,Sensor3ee283,1, 2022-05-19  14:37:20 
74952,839,Sensor3ee283,1, 2022-05-19  14:37:30 
74973,839,Sensor3ee283,1, 2022-05-19  14:37:40 
74993,839,Sensor3ee283,1, 2022-05-19  14:37:51 
75012,839,Sensor3ee283,1, 2022-05-19  14:38:01 
75031,839,Sensor3ee283,1, 2022-05-19  14:38:12 
75049,839,Sensor3ee283,1, 2022-05-19  14:38:22 
75067,839,Sensor3ee283,1, 2022-05-19  14:38:32 
75086,839,Sensor3ee283,1, 2022-05-19  14:38:43 
75105,839,Sensor3ee283,1, 2022-05-19  14:38:53 
75123,839,Sensor3ee283,1, 2022-05-19  14:39:04 
75142,839,Sensor3ee283,1, 2022-05-19  14:39:14 
75161,839,Sensor3ee283,1, 2022-05-19  14:39:25 
75181,839,Sensor3ee283,1, 2022-05-19  14:39:35 
75201,839,Sensor3ee283,1, 2022-05-19  14:39:45 
75221,839,Sensor3ee283,1, 2022-05-19  14:39:56 
75241,839,Sensor3ee283,1, 2022-05-19  14:40:06 
75261,839,Sensor3ee283,1, 2022-05-19  14:40:17 
75281,839,Sensor3ee283,1, 2022-05-19  14:40:27 
75302,839,Sensor3ee283,1, 2022-05-19  14:40:38 
75324,839,Sensor3ee283,1, 2022-05-19  14:40:48 
75345,839,Sensor3ee283,1, 2022-05-19  14:40:58 
75366,839,Sensor3ee283,1, 2022-05-19  14:41:09 
75388,839,Sensor3ee283,1, 2022-05-19  14:41:19 
75409,839,Sensor3ee283,1, 2022-05-19  14:41:30 
75429,839,Sensor3ee283,1, 2022-05-19  14:41:40 
75449,839,Sensor3ee283,1, 2022-05-19  14:41:50 
75469,839,Sensor3ee283,1, 2022-05-19  14:42:01 
75490,839,Sensor3ee283,1, 2022-05-19  14:42:11 
75511,839,Sensor3ee283,1, 2022-05-19  14:42:22 
75532,839,Sensor3ee283,1, 2022-05-19  14:42:32 
75553,839,Sensor3ee283,1, 2022-05-19  14:42:43 
75576,839,Sensor3ee283,1, 2022-05-19  14:42:53 
75599,839,Sensor3ee283,1, 2022-05-19  14:43:03 
75620,839,Sensor3ee283,1, 2022-05-19  14:43:14 
75639,839,Sensor3ee283,1, 2022-05-19  14:43:24 
75657,839,Sensor3ee283,1, 2022-05-19  14:43:35 
75675,839,Sensor3ee283,1, 2022-05-19  14:43:45 
75693,839,Sensor3ee283,1, 2022-05-19  14:43:56 
75710,839,Sensor3ee283,1, 2022-05-19  14:44:06 
75727,839,Sensor3ee283,1, 2022-05-19  14:44:17 
75743,839,Sensor3ee283,1, 2022-05-19  14:44:27 
75759,839,Sensor3ee283,1, 2022-05-19  14:44:37 
75774,839,Sensor3ee283,1, 2022-05-19  14:44:48 
75790,839,Sensor3ee283,1, 2022-05-19  14:44:58 
75806,839,Sensor3ee283,1, 2022-05-19  14:45:09 
75822,839,Sensor3ee283,1, 2022-05-19  14:45:19 
75838,839,Sensor3ee283,1, 2022-05-19  14:45:30 
75854,839,Sensor3ee283,1, 2022-05-19  14:45:40 
75870,839,Sensor3ee283,1, 2022-05-19  14:45:50 
75886,839,Sensor3ee283,1, 2022-05-19  14:46:01 
