,epoch,status,utc,pst
121,1639377972000.0,0.0,2021-12-13 06:46:12,2021-12-12 17:16:12
122,1639378032000.0,0.0,2021-12-13 06:47:12,2021-12-12 17:17:12
123,1639378092000.0,0.0,2021-12-13 06:48:12,2021-12-12 17:18:12
124,1639378152000.0,0.0,2021-12-13 06:49:12,2021-12-12 17:19:12
125,1639378212000.0,0.0,2021-12-13 06:50:12,2021-12-12 17:20:12
126,1639378272000.0,0.0,2021-12-13 06:51:12,2021-12-12 17:21:12
127,1639378332000.0,0.0,2021-12-13 06:52:12,2021-12-12 17:22:12
128,1639378392000.0,0.0,2021-12-13 06:53:12,2021-12-12 17:23:12
129,1639378452000.0,0.0,2021-12-13 06:54:12,2021-12-12 17:24:12
130,1639378512000.0,-1.0,2021-12-13 06:55:12,2021-12-12 17:25:12
131,1639378572000.0,-1.0,2021-12-13 06:56:12,2021-12-12 17:26:12
132,1639378632000.0,-1.0,2021-12-13 06:57:12,2021-12-12 17:27:12
133,1639378692000.0,-1.0,2021-12-13 06:58:12,2021-12-12 17:28:12
134,1639378752000.0,-1.0,2021-12-13 06:59:12,2021-12-12 17:29:12
135,1639378812000.0,0.0,2021-12-13 07:00:12,2021-12-12 17:30:12
136,1639378872000.0,0.0,2021-12-13 07:01:12,2021-12-12 17:31:12
137,1639378932000.0,0.0,2021-12-13 07:02:12,2021-12-12 17:32:12
138,1639378992000.0,0.0,2021-12-13 07:03:12,2021-12-12 17:33:12
139,1639379052000.0,0.0,2021-12-13 07:04:12,2021-12-12 17:34:12
140,1639379112000.0,0.0,2021-12-13 07:05:12,2021-12-12 17:35:12
141,1639379172000.0,0.0,2021-12-13 07:06:12,2021-12-12 17:36:12
142,1639379232000.0,0.0,2021-12-13 07:07:12,2021-12-12 17:37:12
143,1639379292000.0,0.0,2021-12-13 07:08:12,2021-12-12 17:38:12
144,1639379352000.0,0.0,2021-12-13 07:09:12,2021-12-12 17:39:12
145,1639379412000.0,0.0,2021-12-13 07:10:12,2021-12-12 17:40:12
146,1639379472000.0,0.0,2021-12-13 07:11:12,2021-12-12 17:41:12
147,1639379532000.0,0.0,2021-12-13 07:12:12,2021-12-12 17:42:12
148,1639379592000.0,0.0,2021-12-13 07:13:12,2021-12-12 17:43:12
149,1639379652000.0,0.0,2021-12-13 07:14:12,2021-12-12 17:44:12
150,1639379712000.0,0.0,2021-12-13 07:15:12,2021-12-12 17:45:12
151,1639379772000.0,0.0,2021-12-13 07:16:12,2021-12-12 17:46:12
152,1639379832000.0,0.0,2021-12-13 07:17:12,2021-12-12 17:47:12
153,1639379892000.0,0.0,2021-12-13 07:18:12,2021-12-12 17:48:12
154,1639379952000.0,0.0,2021-12-13 07:19:12,2021-12-12 17:49:12
155,1639380012000.0,-1.0,2021-12-13 07:20:12,2021-12-12 17:50:12
156,1639380072000.0,-1.0,2021-12-13 07:21:12,2021-12-12 17:51:12
157,1639380132000.0,-1.0,2021-12-13 07:22:12,2021-12-12 17:52:12
158,1639380192000.0,-1.0,2021-12-13 07:23:12,2021-12-12 17:53:12
159,1639380252000.0,-1.0,2021-12-13 07:24:12,2021-12-12 17:54:12
160,1639380312000.0,0.0,2021-12-13 07:25:12,2021-12-12 17:55:12
161,1639380372000.0,0.0,2021-12-13 07:26:12,2021-12-12 17:56:12
162,1639380432000.0,0.0,2021-12-13 07:27:12,2021-12-12 17:57:12
163,1639380492000.0,0.0,2021-12-13 07:28:12,2021-12-12 17:58:12
164,1639380552000.0,0.0,2021-12-13 07:29:12,2021-12-12 17:59:12
165,1639380612000.0,0.0,2021-12-13 07:30:12,2021-12-12 18:00:12
166,1639380672000.0,0.0,2021-12-13 07:31:12,2021-12-12 18:01:12
167,1639380732000.0,0.0,2021-12-13 07:32:12,2021-12-12 18:02:12
168,1639380792000.0,0.0,2021-12-13 07:33:12,2021-12-12 18:03:12
169,1639380852000.0,0.0,2021-12-13 07:34:12,2021-12-12 18:04:12
170,1639380912000.0,0.0,2021-12-13 07:35:12,2021-12-12 18:05:12
171,1639380972000.0,0.0,2021-12-13 07:36:12,2021-12-12 18:06:12
172,1639381032000.0,0.0,2021-12-13 07:37:12,2021-12-12 18:07:12
173,1639381092000.0,0.0,2021-12-13 07:38:12,2021-12-12 18:08:12
174,1639381152000.0,0.0,2021-12-13 07:39:12,2021-12-12 18:09:12
175,1639381212000.0,0.0,2021-12-13 07:40:12,2021-12-12 18:10:12
176,1639381272000.0,0.0,2021-12-13 07:41:12,2021-12-12 18:11:12
177,1639381332000.0,0.0,2021-12-13 07:42:12,2021-12-12 18:12:12
178,1639381392000.0,0.0,2021-12-13 07:43:12,2021-12-12 18:13:12
179,1639381452000.0,0.0,2021-12-13 07:44:12,2021-12-12 18:14:12
180,1639381512000.0,0.0,2021-12-13 07:45:12,2021-12-12 18:15:12
181,1639381572000.0,0.0,2021-12-13 07:46:12,2021-12-12 18:16:12
182,1639381632000.0,0.0,2021-12-13 07:47:12,2021-12-12 18:17:12
183,1639381692000.0,0.0,2021-12-13 07:48:12,2021-12-12 18:18:12
184,1639381752000.0,0.0,2021-12-13 07:49:12,2021-12-12 18:19:12
185,1639381812000.0,0.0,2021-12-13 07:50:12,2021-12-12 18:20:12
186,1639381872000.0,0.0,2021-12-13 07:51:12,2021-12-12 18:21:12
187,1639381932000.0,0.0,2021-12-13 07:52:12,2021-12-12 18:22:12
188,1639381992000.0,0.0,2021-12-13 07:53:12,2021-12-12 18:23:12
189,1639382052000.0,0.0,2021-12-13 07:54:12,2021-12-12 18:24:12
190,1639382112000.0,0.0,2021-12-13 07:55:12,2021-12-12 18:25:12
191,1639382172000.0,0.0,2021-12-13 07:56:12,2021-12-12 18:26:12
192,1639382232000.0,0.0,2021-12-13 07:57:12,2021-12-12 18:27:12
193,1639382292000.0,0.0,2021-12-13 07:58:12,2021-12-12 18:28:12
194,1639382352000.0,0.0,2021-12-13 07:59:12,2021-12-12 18:29:12
195,1639382412000.0,0.0,2021-12-13 08:00:12,2021-12-12 18:30:12
196,1639382472000.0,0.0,2021-12-13 08:01:12,2021-12-12 18:31:12
197,1639382532000.0,0.0,2021-12-13 08:02:12,2021-12-12 18:32:12
198,1639382592000.0,0.0,2021-12-13 08:03:12,2021-12-12 18:33:12
199,1639382652000.0,0.0,2021-12-13 08:04:12,2021-12-12 18:34:12
200,1639382712000.0,0.0,2021-12-13 08:05:12,2021-12-12 18:35:12
201,1639382772000.0,0.0,2021-12-13 08:06:12,2021-12-12 18:36:12
202,1639382832000.0,0.0,2021-12-13 08:07:12,2021-12-12 18:37:12
203,1639382892000.0,0.0,2021-12-13 08:08:12,2021-12-12 18:38:12
204,1639382952000.0,0.0,2021-12-13 08:09:12,2021-12-12 18:39:12
205,1639383012000.0,0.0,2021-12-13 08:10:12,2021-12-12 18:40:12
206,1639383072000.0,0.0,2021-12-13 08:11:12,2021-12-12 18:41:12
207,1639383132000.0,0.0,2021-12-13 08:12:12,2021-12-12 18:42:12
208,1639383192000.0,0.0,2021-12-13 08:13:12,2021-12-12 18:43:12
209,1639383252000.0,0.0,2021-12-13 08:14:12,2021-12-12 18:44:12
210,1639383312000.0,0.0,2021-12-13 08:15:12,2021-12-12 18:45:12
211,1639383372000.0,0.0,2021-12-13 08:16:12,2021-12-12 18:46:12
212,1639383432000.0,0.0,2021-12-13 08:17:12,2021-12-12 18:47:12
213,1639383492000.0,0.0,2021-12-13 08:18:12,2021-12-12 18:48:12
214,1639383552000.0,0.0,2021-12-13 08:19:12,2021-12-12 18:49:12
215,1639383612000.0,0.0,2021-12-13 08:20:12,2021-12-12 18:50:12
216,1639383672000.0,0.0,2021-12-13 08:21:12,2021-12-12 18:51:12
217,1639383732000.0,0.0,2021-12-13 08:22:12,2021-12-12 18:52:12
218,1639383792000.0,0.0,2021-12-13 08:23:12,2021-12-12 18:53:12
219,1639383852000.0,0.0,2021-12-13 08:24:12,2021-12-12 18:54:12
220,1639383912000.0,0.0,2021-12-13 08:25:12,2021-12-12 18:55:12
221,1639383972000.0,0.0,2021-12-13 08:26:12,2021-12-12 18:56:12
222,1639384032000.0,0.0,2021-12-13 08:27:12,2021-12-12 18:57:12
223,1639384092000.0,0.0,2021-12-13 08:28:12,2021-12-12 18:58:12
224,1639384152000.0,0.0,2021-12-13 08:29:12,2021-12-12 18:59:12
225,1639384212000.0,0.0,2021-12-13 08:30:12,2021-12-12 19:00:12
226,1639384272000.0,0.0,2021-12-13 08:31:12,2021-12-12 19:01:12
227,1639384332000.0,0.0,2021-12-13 08:32:12,2021-12-12 19:02:12
228,1639384392000.0,0.0,2021-12-13 08:33:12,2021-12-12 19:03:12
229,1639384452000.0,0.0,2021-12-13 08:34:12,2021-12-12 19:04:12
230,1639384512000.0,0.0,2021-12-13 08:35:12,2021-12-12 19:05:12
231,1639384572000.0,0.0,2021-12-13 08:36:12,2021-12-12 19:06:12
232,1639384632000.0,0.0,2021-12-13 08:37:12,2021-12-12 19:07:12
233,1639384692000.0,0.0,2021-12-13 08:38:12,2021-12-12 19:08:12
234,1639384752000.0,0.0,2021-12-13 08:39:12,2021-12-12 19:09:12
235,1639384812000.0,0.0,2021-12-13 08:40:12,2021-12-12 19:10:12
236,1639384872000.0,0.0,2021-12-13 08:41:12,2021-12-12 19:11:12
237,1639384932000.0,0.0,2021-12-13 08:42:12,2021-12-12 19:12:12
238,1639384992000.0,0.0,2021-12-13 08:43:12,2021-12-12 19:13:12
239,1639385052000.0,0.0,2021-12-13 08:44:12,2021-12-12 19:14:12
240,1639385112000.0,0.0,2021-12-13 08:45:12,2021-12-12 19:15:12
241,1639385172000.0,0.0,2021-12-13 08:46:12,2021-12-12 19:16:12
242,1639385232000.0,0.0,2021-12-13 08:47:12,2021-12-12 19:17:12
243,1639385292000.0,0.0,2021-12-13 08:48:12,2021-12-12 19:18:12
244,1639385352000.0,0.0,2021-12-13 08:49:12,2021-12-12 19:19:12
245,1639385412000.0,0.0,2021-12-13 08:50:12,2021-12-12 19:20:12
246,1639385472000.0,0.0,2021-12-13 08:51:12,2021-12-12 19:21:12
247,1639385532000.0,0.0,2021-12-13 08:52:12,2021-12-12 19:22:12
248,1639385592000.0,0.0,2021-12-13 08:53:12,2021-12-12 19:23:12
249,1639385652000.0,0.0,2021-12-13 08:54:12,2021-12-12 19:24:12
250,1639385712000.0,0.0,2021-12-13 08:55:12,2021-12-12 19:25:12
251,1639385772000.0,0.0,2021-12-13 08:56:12,2021-12-12 19:26:12
252,1639385832000.0,0.0,2021-12-13 08:57:12,2021-12-12 19:27:12
253,1639385892000.0,0.0,2021-12-13 08:58:12,2021-12-12 19:28:12
254,1639385952000.0,0.0,2021-12-13 08:59:12,2021-12-12 19:29:12
255,1639386012000.0,0.0,2021-12-13 09:00:12,2021-12-12 19:30:12
256,1639386072000.0,0.0,2021-12-13 09:01:12,2021-12-12 19:31:12
257,1639386132000.0,0.0,2021-12-13 09:02:12,2021-12-12 19:32:12
258,1639386192000.0,0.0,2021-12-13 09:03:12,2021-12-12 19:33:12
259,1639386252000.0,0.0,2021-12-13 09:04:12,2021-12-12 19:34:12
260,1639386312000.0,0.0,2021-12-13 09:05:12,2021-12-12 19:35:12
261,1639386372000.0,0.0,2021-12-13 09:06:12,2021-12-12 19:36:12
262,1639386432000.0,0.0,2021-12-13 09:07:12,2021-12-12 19:37:12
263,1639386492000.0,0.0,2021-12-13 09:08:12,2021-12-12 19:38:12
264,1639386552000.0,0.0,2021-12-13 09:09:12,2021-12-12 19:39:12
265,1639386612000.0,0.0,2021-12-13 09:10:12,2021-12-12 19:40:12
266,1639386672000.0,0.0,2021-12-13 09:11:12,2021-12-12 19:41:12
267,1639386732000.0,0.0,2021-12-13 09:12:12,2021-12-12 19:42:12
268,1639386792000.0,0.0,2021-12-13 09:13:12,2021-12-12 19:43:12
269,1639386852000.0,0.0,2021-12-13 09:14:12,2021-12-12 19:44:12
270,1639386912000.0,0.0,2021-12-13 09:15:12,2021-12-12 19:45:12
271,1639386972000.0,0.0,2021-12-13 09:16:12,2021-12-12 19:46:12
272,1639387032000.0,0.0,2021-12-13 09:17:12,2021-12-12 19:47:12
273,1639387092000.0,0.0,2021-12-13 09:18:12,2021-12-12 19:48:12
274,1639387152000.0,0.0,2021-12-13 09:19:12,2021-12-12 19:49:12
275,1639387212000.0,0.0,2021-12-13 09:20:12,2021-12-12 19:50:12
276,1639387272000.0,0.0,2021-12-13 09:21:12,2021-12-12 19:51:12
277,1639387332000.0,0.0,2021-12-13 09:22:12,2021-12-12 19:52:12
278,1639387392000.0,0.0,2021-12-13 09:23:12,2021-12-12 19:53:12
279,1639387452000.0,0.0,2021-12-13 09:24:12,2021-12-12 19:54:12
280,1639387512000.0,0.0,2021-12-13 09:25:12,2021-12-12 19:55:12
281,1639387572000.0,0.0,2021-12-13 09:26:12,2021-12-12 19:56:12
282,1639387632000.0,0.0,2021-12-13 09:27:12,2021-12-12 19:57:12
283,1639387692000.0,0.0,2021-12-13 09:28:12,2021-12-12 19:58:12
284,1639387752000.0,0.0,2021-12-13 09:29:12,2021-12-12 19:59:12
285,1639387812000.0,0.0,2021-12-13 09:30:12,2021-12-12 20:00:12
286,1639387872000.0,0.0,2021-12-13 09:31:12,2021-12-12 20:01:12
287,1639387932000.0,0.0,2021-12-13 09:32:12,2021-12-12 20:02:12
288,1639387992000.0,0.0,2021-12-13 09:33:12,2021-12-12 20:03:12
289,1639388052000.0,0.0,2021-12-13 09:34:12,2021-12-12 20:04:12
290,1639388112000.0,0.0,2021-12-13 09:35:12,2021-12-12 20:05:12
291,1639388172000.0,0.0,2021-12-13 09:36:12,2021-12-12 20:06:12
292,1639388232000.0,0.0,2021-12-13 09:37:12,2021-12-12 20:07:12
293,1639388292000.0,0.0,2021-12-13 09:38:12,2021-12-12 20:08:12
294,1639388352000.0,0.0,2021-12-13 09:39:12,2021-12-12 20:09:12
295,1639388412000.0,0.0,2021-12-13 09:40:12,2021-12-12 20:10:12
296,1639388472000.0,0.0,2021-12-13 09:41:12,2021-12-12 20:11:12
297,1639388532000.0,0.0,2021-12-13 09:42:12,2021-12-12 20:12:12
298,1639388592000.0,0.0,2021-12-13 09:43:12,2021-12-12 20:13:12
299,1639388652000.0,0.0,2021-12-13 09:44:12,2021-12-12 20:14:12
